task_name,positive_class,negative_class,feature,n_positive,n_negative,median_transformed_positive,median_transformed_negative,median_diff_transformed,mean_diff_transformed,raw_median_positive,raw_median_negative,raw_log2_fc,u_statistic,p_value,auc_positive_class,auc_abs,rank_biserial,cliffs_delta,positive_detection_rate_raw,negative_detection_rate_raw,detection_rate_diff_raw,q_value,neglog10_q,effect_direction,significant_fdr_05,qc_mean_intensity,qc_std_intensity,qc_cv_pct,qc_log_sd,qc_detection_rate,Dunn_mean_intensity,Dunn_std_intensity,Dunn_cv_pct,Dunn_log_sd,Dunn_detection_rate,French_mean_intensity,French_std_intensity,French_cv_pct,French_log_sd,French_detection_rate,LMU_mean_intensity,LMU_std_intensity,LMU_cv_pct,LMU_log_sd,LMU_detection_rate,bio_cv_pct_median,bio_cv_pct_max,bio_log_sd_median,bio_detection_rate_median,bio_detection_rate_min,d_ratio_cv,d_ratio_log,mz,mz max,mz min,mz std,rt,rt end,rt max,rt min,rt start,rt std,detection_rate__Dunn,detection_rate__French,detection_rate__LMU,blank_mean_intensity,blank_detection_rate,qc_mean_intensity_cont,bio_mean_intensity,blank_to_qc_ratio,blank_to_bio_ratio,blank_dominant_flag,carryover_spearman_rho,n_blank_contexts,bio_detection_rate_max,passes_mz_500,passes_qc_cv_30,passes_detection_70_any_class,passes_detection_70_all_classes,blank_dominant_veto,potential_carryover_flag,retained_main,retained_high_confidence,exclusion_reason,redundancy_cluster_id,redundancy_cluster_size,candidate_isomer_neighbor_count,candidate_isotope_or_adduct_neighbor_count,high_corr_near_duplicate_neighbor_count,high_corr_other_neighbor_count,redundancy_representative_flag,redundancy_role,rank_within_task,feature_space
French_vs_Dunn,French,Dunn,FT-024,26,26,7.590816729327407,8.013687902129291,-0.4228711728018846,-0.41626360427585407,2011.4786682052318,3218.275461532613,-0.6777625371087812,0.0,6.547526643655622e-10,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,6.788751309474513e-09,8.16821010042874,French < Dunn,True,2644.757789195588,447.58159395224607,16.923349116532123,0.1737671287852828,1.0,3259.03734561026,513.1179395689405,15.744463323198229,0.155884863152267,1.0,2029.1148356938504,245.62658099229196,12.105109906620962,0.120766639796172,1.0,2443.620755594765,406.55916484525926,16.637572091104,0.1715471800077509,1.0,15.744463323198229,16.637572091104,0.155884863152267,1.0,1.0,1.074876213252496,1.1147145737655653,944.6434806058312,944.698424554808,944.5961664284048,0.0273795383944055,1013.805438811442,1033.3746827166992,1016.416349113882,1011.063984934316,999.63219974352,1.2871316138365452,1.0,1.0,1.0,0.0,0.0,2409.190144825427,2585.8877684174813,0.0004149050240483,0.0003865648955508,False,,5,1.0,True,True,True,True,False,False,True,False,retained,RG-021,4,0,3,2,3,False,member,11,main
French_vs_Dunn,French,Dunn,FT-053,26,26,7.0886091051995646,7.355670911147103,-0.26706180594753803,-0.256100007097122,1204.621817655382,1666.891736120925,-0.4682482154395655,0.0,6.547526643655622e-10,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,6.788751309474513e-09,8.16821010042874,French < Dunn,True,1619.9294039012275,322.4790241096828,19.90698010253201,0.193450553701978,1.0,1671.1802435147465,287.7338823688492,17.217405691901973,0.172377120243678,1.0,1219.6638227725537,157.07131428749912,12.87824655899384,0.125356995420772,1.0,1742.1051937077452,299.62721972470104,17.19914622876478,0.177369890551874,1.0,17.19914622876478,17.217405691901973,0.172377120243678,1.0,1.0,1.1574400169491268,1.122251917357187,1097.723992703951,1097.786081052441,1097.6690565594126,0.0319027810183028,1176.67239430599,1190.5241737784906,1178.8370264710347,1174.3201926093266,1163.6889744852956,1.0738120033017726,1.0,1.0,1.0,0.0,0.0,1524.2772033612134,1545.9222911821005,0.0006556185313701,0.0006464448833016,False,,5,1.0,True,True,True,True,False,False,True,False,retained,RG-010,25,0,16,0,1,False,member,12,main
French_vs_Dunn,French,Dunn,FT-030,26,26,8.285609303466066,8.710793796899154,-0.42518449343308795,-0.40999124744721627,3981.443492253054,6490.165927526434,-0.7048237437083614,0.0,6.547526643655622e-10,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,6.788751309474513e-09,8.16821010042874,French < Dunn,True,5256.516302450767,840.6957940917762,15.993402202516048,0.1676161713524356,1.0,6436.716473341391,947.17657421553,14.715213543091435,0.1461650833096618,1.0,4039.890057945192,458.01570695863455,11.337330976566104,0.1126013428389216,1.0,4813.59268467135,747.4913305086839,15.528761560757587,0.1584044058245737,1.0,14.715213543091435,15.528761560757587,0.1461650833096618,1.0,1.0,1.086861713265772,1.1467593186898677,943.6407760815548,943.6939445363817,943.5907638447396,0.0278931269507372,1013.782160621757,1034.6732477987937,1016.3046768281488,1011.0867446353868,997.308114574802,1.3509453587603917,1.0,1.0,1.0,0.0,0.0,4808.515277561291,5113.694887193008,0.0002079211609256,0.0001955150839014,False,,5,1.0,True,True,True,True,False,False,True,False,retained,RG-021,4,0,3,3,3,True,representative,13,main
French_vs_Dunn,French,Dunn,FT-014,26,26,7.771497190017268,8.058417997860204,-0.28692080784293594,-0.2906038197285028,2388.390288792333,3377.2623748481365,-0.49963885395627966,0.0,6.547526643655622e-10,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,6.788751309474513e-09,8.16821010042874,French < Dunn,True,2940.045780604,455.5933229890286,15.496130230170497,0.163213333510641,1.0,3366.352051141575,473.7297535936224,14.072495876745108,0.1414029176121337,1.0,2380.824763724956,251.76628823729231,10.57475090453056,0.1059798482592874,1.0,2927.5962813309816,436.4718112876728,14.908879823048494,0.1490081726998923,1.0,14.072495876745108,14.908879823048494,0.1414029176121337,1.0,1.0,1.101164311284536,1.1542430401495176,843.583190546885,843.630050243499,843.5406553510771,0.0244139600441625,963.0868614775412,982.5703484671496,965.7982037305084,960.5184649981504,948.7611850277426,1.2901121418075123,1.0,1.0,1.0,0.0,0.0,2718.919676522759,2897.6006652186943,0.0003676579160155,0.0003449940559247,False,,5,1.0,True,True,True,True,False,False,True,False,retained,RG-026,7,0,6,0,1,False,member,14,main
French_vs_Dunn,French,Dunn,FT-025,26,26,8.632184675064817,8.916874508417958,-0.28468983335314135,-0.2800708555584155,5575.138734464495,7923.733319416158,-0.5070959310182878,0.0,6.547526643655622e-10,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,6.788751309474513e-09,8.16821010042874,French < Dunn,True,6916.847979690364,1033.0723014232196,14.935593560196557,0.1549915398994002,1.0,7873.257348434647,1046.0193241224986,13.2857250541984,0.1332729656314115,1.0,5629.686242933677,530.7260280567623,9.427275431609072,0.0943071053017986,1.0,6925.330358568963,1040.09237275369,15.018667975409228,0.1521282760596768,1.0,13.2857250541984,15.018667975409228,0.1332729656314115,1.0,1.0,1.1241835503344837,1.1629630898141414,843.080105891697,843.1277631649815,843.0381621542712,0.0247628776573223,963.2439588234024,988.1751993200248,965.7639074749648,960.7361998439518,947.918078663588,1.3047236827776925,1.0,1.0,1.0,0.0,0.0,6458.960169777018,6822.890886668406,0.0001547997160537,0.0001465439610052,False,,5,1.0,True,True,True,True,False,False,True,False,retained,RG-026,7,0,6,0,2,False,member,15,main
French_vs_Dunn,French,Dunn,FT-027,26,26,8.18264075078843,8.60611983253618,-0.4234790817477503,-0.41493309029079484,3600.204084318658,5810.206537881024,-0.6903583698335111,0.0,6.547526643655622e-10,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,6.788751309474513e-09,8.16821010042874,French < Dunn,True,4768.958402143237,802.7939934802296,16.833738644468834,0.175092248946566,1.0,5824.448721157228,861.7404194386281,14.79522716559197,0.1451578931448602,1.0,3647.390265174328,439.72138083963887,12.055780952154906,0.1200180783006753,1.0,4373.4330090644735,714.0307540499331,16.32655061984526,0.1666510644472039,1.0,14.79522716559197,16.32655061984526,0.1451578931448602,1.0,1.0,1.137781695141367,1.206219277182763,944.1420067072388,944.1949828507568,944.0933831173212,0.0274536438076089,1013.8565207197244,1035.1988995593508,1016.3542223052108,1011.098491583856,998.5545121068548,1.2940592342849382,1.0,1.0,1.0,0.8618677005823497,0.1666666666666666,4362.503124337215,4630.398994955113,0.0004266910433036,0.0004020097820573,False,0.7071067811865475,5,1.0,True,True,True,True,False,True,True,False,retained,RG-021,4,0,3,2,3,False,member,16,main
French_vs_Dunn,French,Dunn,FT-176,26,26,6.706462941281918,7.140376052532141,-0.4339131112502228,-0.4314090051224504,819.1020786501874,1326.2036780354442,-0.6945143902751582,0.0,6.547526643655622e-10,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,6.788751309474513e-09,8.16821010042874,French < Dunn,True,1249.2180177477076,264.24465185915943,21.152805043236764,0.2166568572351911,1.0,1358.636934645906,240.13395226612212,17.674622715060146,0.1735187629869162,1.0,834.4079225856998,101.21502376284296,12.130160922872522,0.1191887028623052,1.0,1405.763404801112,261.6324508462792,18.611414264500297,0.1845729688971811,1.0,17.674622715060146,18.611414264500297,0.1735187629869162,1.0,1.0,1.1967896222878318,1.2486076635500658,871.0972026876352,871.1464497877009,871.0521433276865,0.0261144448367921,967.075674195556,981.0014984824444,969.5888018377036,964.5575877934904,954.5241061123936,1.1831890005084889,1.0,1.0,1.0,0.5279068093393702,0.1666666666666666,1196.8338491415998,1201.61584490502,0.001275558217389,0.0012704861787847,False,0.3535533905932737,5,1.0,True,True,True,True,False,False,True,False,retained,RG-026,7,0,6,0,0,False,member,17,main
French_vs_Dunn,French,Dunn,FT-016,26,26,6.8899158374369645,7.335011840203956,-0.44509600276699146,-0.4440230117892803,997.7208780837334,1594.7530678048252,-0.6760839854375731,0.0,6.547526643655622e-10,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,6.788751309474513e-09,8.16821010042874,French < Dunn,True,1561.674546994932,323.4883062845236,20.71419470253897,0.2117468955634309,1.0,1657.2798037242412,283.6899927722588,17.117809082977434,0.1657447668710117,1.0,1007.52155414346,131.48134765325304,13.049978644380596,0.1304064507052669,1.0,1729.7524478633172,328.5581034303082,18.99451588209404,0.1874535861345104,1.0,17.117809082977434,18.99451588209404,0.1657447668710117,1.0,1.0,1.2100961403488202,1.277548000825991,870.5947196667247,870.6445532838661,870.5511700239324,0.0252234482417843,967.2980513141862,982.65905206854,969.9481957866528,964.4931277655786,954.9833971803866,1.317019050732212,1.0,1.0,1.0,0.0,0.0,1490.9994550537526,1467.2870728193764,0.0006702415316659,0.0006810657251649,False,,5,1.0,True,True,True,True,False,False,True,False,retained,RG-026,7,0,6,0,0,False,member,18,main
French_vs_Dunn,French,Dunn,FT-175,26,26,6.892799235793996,7.1951778300738525,-0.30237859427985647,-0.29879639703904726,982.2634236844378,1410.5208353202256,-0.5216005420837885,0.0,6.547526643655622e-10,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,6.788751309474513e-09,8.16821010042874,French < Dunn,True,1238.3606696398897,229.2685012469832,18.513871351684124,0.190438865205912,1.0,1416.7259403002945,201.214701063736,14.20279641530992,0.1410479667953418,1.0,996.045056276274,120.94579400387003,12.142602710767656,0.1225801649187221,1.0,1231.6481771727367,191.53310688768488,15.5509593110714,0.1541005810328809,1.0,14.20279641530992,15.5509593110714,0.1410479667953418,1.0,1.0,1.303537050754813,1.3501709349857949,844.0870342319306,844.1323782106103,844.0413754189648,0.024631739029111,962.9974510538884,978.5761512080348,965.591399884148,960.298923399465,948.8306583935764,1.3765320185913352,1.0,1.0,1.0,0.0,0.0,1152.152451527903,1217.3623349086358,0.0008671880276324,0.0008207738957023,False,,5,1.0,True,True,True,True,False,False,True,False,retained,RG-026,7,0,6,0,0,False,member,19,main
French_vs_Dunn,French,Dunn,FT-059,26,26,7.847153873814578,7.662831836443347,0.18432203737123043,0.18119326970790617,2563.8634435245594,2282.2154724233087,0.16781500050623155,674.0,8.249582590143191e-10,0.9970414201183432,0.9970414201183432,0.9940828402366864,0.9940828402366864,1.0,1.0,0.0,7.738894144086707e-09,8.111321093765865,French > Dunn,True,2453.315643903228,419.69534524926,17.107270574508068,0.1677730753022377,1.0,2272.2351504147978,355.04574660649183,15.625396277391362,0.1546341708427364,1.0,2574.462211524568,305.136128782069,11.852422125915409,0.1196159256552847,1.0,2139.431574062037,333.5811795047838,15.592047137615582,0.1576511822560893,1.0,15.592047137615582,15.625396277391362,0.1546341708427364,1.0,1.0,1.097179249364699,1.08496766521847,1223.7919594716086,1223.8635611861732,1223.7311229497138,0.0347144077413259,1257.9046668683316,1269.0074929226648,1259.707712335104,1255.611618909438,1246.198078112655,1.0683033401089197,1.0,1.0,1.0,0.0,0.0,2204.6761641712146,2327.994778309509,0.0004533757113777,0.0004293697904835,False,,5,1.0,True,True,True,True,False,False,True,False,retained,RG-009,24,1,13,0,0,False,member,20,main
French_vs_Dunn,French,Dunn,FT-220,26,26,6.590588017281859,6.85899583788383,-0.2684078206019711,-0.2635220928846911,725.6117055585858,1004.605878751465,-0.4688084763008736,2.0,8.249582590143191e-10,0.002958579881656803,0.9970414201183432,-0.9940828402366864,-0.9940828402366864,1.0,1.0,0.0,7.738894144086707e-09,8.111321093765865,French < Dunn,True,993.890812196715,210.81751487163285,21.211335519409847,0.2062760532421386,1.0,1013.472323110832,195.23682802898963,19.26414995031283,0.1912310565230145,1.0,734.95976536782,105.153312264095,14.307356296091896,0.1435591985361968,1.0,1065.0847021265004,189.08473519174368,17.753023286713777,0.1790773746972458,1.0,17.753023286713777,19.26414995031283,0.1790773746972458,1.0,1.0,1.1948013122522203,1.151882272067456,1098.2292261588002,1098.2904734059596,1098.173907533108,0.0325171901432204,1176.4712324222012,1189.1500946783274,1178.6797381441168,1173.8919929822691,1163.494515572824,1.1867773561182018,1.0,1.0,1.0,0.0,0.0,941.3825138744116,938.796314922086,0.0010611402326309,0.0010640603544853,False,,5,1.0,True,True,True,True,False,False,True,False,retained,RG-010,25,0,16,0,1,False,member,21,main
French_vs_Dunn,French,Dunn,FT-043,26,26,8.346827188108064,8.201503526914355,0.145323661193709,0.15360131655541132,4236.224400434798,3909.4016634320087,0.11580273087097337,670.0,1.3044763770918793e-09,0.9911242603550297,0.9911242603550297,0.9822485207100591,0.9822485207100592,1.0,1.0,0.0,1.168099301305001e-08,7.932520235840347,French > Dunn,True,3673.4484500965054,515.6823455472766,14.038099419463173,0.1443753891704913,1.0,3876.9053153964496,617.4300280197714,15.925847494076171,0.1593609127292718,1.0,4275.790561019544,477.8174094852651,11.174948881764957,0.108745086451523,1.0,2479.727802149605,391.1012205210839,15.77194158899414,0.1613811788650551,1.0,15.77194158899414,15.925847494076171,0.1593609127292718,1.0,1.0,0.8900679310947446,0.9059648736811744,1005.172041771252,1005.2308196005796,1005.1142487241556,0.029859711948434,1156.3855354906916,1177.111414619113,1158.8826604052406,1153.7486667864507,1140.2857042395556,1.3065927903911043,1.0,1.0,1.0,0.0,0.0,3118.8095264918284,3548.3534298493914,0.0003205323887591,0.0002817414551028,False,,5,1.0,True,True,True,True,False,False,True,True,retained,RG-017,8,0,6,0,2,False,member,22,main
