redundancy_cluster_id,task_name,positive_class,negative_class,feature,n_positive,n_negative,median_transformed_positive,median_transformed_negative,median_diff_transformed,mean_diff_transformed,raw_median_positive,raw_median_negative,raw_log2_fc,u_statistic,p_value,auc_positive_class,auc_abs,rank_biserial,cliffs_delta,positive_detection_rate_raw,negative_detection_rate_raw,detection_rate_diff_raw,q_value,neglog10_q,effect_direction,significant_fdr_05,qc_mean_intensity,qc_std_intensity,qc_cv_pct,qc_log_sd,qc_detection_rate,Dunn_mean_intensity,Dunn_std_intensity,Dunn_cv_pct,Dunn_log_sd,Dunn_detection_rate,French_mean_intensity,French_std_intensity,French_cv_pct,French_log_sd,French_detection_rate,LMU_mean_intensity,LMU_std_intensity,LMU_cv_pct,LMU_log_sd,LMU_detection_rate,bio_cv_pct_median,bio_cv_pct_max,bio_log_sd_median,bio_detection_rate_median,bio_detection_rate_min,d_ratio_cv,d_ratio_log,mz,mz max,mz min,mz std,rt,rt end,rt max,rt min,rt start,rt std,detection_rate__Dunn,detection_rate__French,detection_rate__LMU,blank_mean_intensity,blank_detection_rate,qc_mean_intensity_cont,bio_mean_intensity,blank_to_qc_ratio,blank_to_bio_ratio,blank_dominant_flag,carryover_spearman_rho,n_blank_contexts,bio_detection_rate_max,passes_mz_500,passes_qc_cv_30,passes_detection_70_any_class,passes_detection_70_all_classes,blank_dominant_veto,potential_carryover_flag,retained_main,retained_high_confidence,exclusion_reason,redundancy_cluster_size,candidate_isomer_neighbor_count,candidate_isotope_or_adduct_neighbor_count,high_corr_near_duplicate_neighbor_count,high_corr_other_neighbor_count,redundancy_representative_flag,redundancy_role,rank_within_task,feature_space,best_feature_in_cluster,best_q_value_in_cluster,best_auc_abs_in_cluster,best_cliffs_delta_in_cluster,best_effect_direction_in_cluster,representative_matches_best_feature,cluster_rank_within_task
RG-025,LMU_vs_Dunn,LMU,Dunn,FT-135,24,26,7.297066133907354,7.093119492250285,0.203946641657069,0.1853785894525588,1402.8775957497228,1347.2491161927483,0.058330064247975946,515.0,8.416352715006165e-05,0.8253205128205128,0.8253205128205128,0.6506410256410255,0.6506410256410257,1.0,1.0,0.0,0.000190577182167381,3.7199290987239997,LMU > Dunn,True,1399.9749342510672,249.0898358182811,17.7924496877892,0.1922978735455733,1.0,1353.0424658944398,300.116912251219,22.180893786864573,0.2177014484964543,1.0,1493.6667457121855,271.9953183197364,18.20990653373943,0.1790419658197569,1.0,1474.131702811324,253.0396811159103,17.165337441243345,0.1701455783078931,1.0,18.20990653373943,22.180893786864573,0.1790419658197569,1.0,1.0,0.9770752889271144,1.0740379925182522,1173.2301124568482,1173.299758045921,1173.174174305768,0.03387592307933,1442.9947789043065,1461.5335927384624,1446.522009722994,1439.6890407160083,1429.7166348575215,1.5507356932126253,1.0,1.0,1.0,0.8011058026765228,0.1666666666666666,1396.4444657974168,1439.1760283640651,0.0012888568002226,0.0012506150409422,False,0.3535533905932737,5,1.0,True,True,True,True,False,False,True,False,retained,3,0,2,0,1,True,representative,87,main,FT-119,0.0001196832680520735,0.8365384615384616,0.6730769230769231,LMU > Dunn,False,11
RG-009,LMU_vs_Dunn,LMU,Dunn,FT-101,24,26,10.738558144826422,10.665513988031595,0.07304415679482723,0.06470563405677154,44486.805991498826,45268.48597505213,-0.025128974429973232,502.0,0.0002334306016707161,0.8044871794871795,0.8044871794871795,0.608974358974359,0.6089743589743589,1.0,1.0,0.0,0.0004692431482564395,3.3286020600942443,LMU > Dunn,True,45626.17676693369,4279.033789591016,9.378462305638829,0.0910214052864614,1.0,45557.49099681806,4420.148442554461,9.702352666575042,0.0973703185670491,1.0,43120.127373938994,2960.1820920723767,6.8649660201640685,0.0686635287788551,1.0,44610.31605518913,4225.289315579831,9.471552074082068,0.0973692627224306,1.0,9.471552074082068,9.702352666575042,0.0973692627224306,1.0,1.0,0.9901716458173764,0.9348063520408388,1222.7800653728018,1222.853415898867,1222.7169146828526,0.0354924396049877,1300.021420828775,1340.6451712215658,1302.407113605227,1297.540546705481,1283.5628868551817,1.204843434452595,1.0,1.0,1.0,0.0,0.0,43239.0845382071,44443.59222875214,2.3126689290267146e-05,2.2499925184443003e-05,False,,5,1.0,True,True,True,True,False,False,True,True,retained,24,1,9,0,0,True,representative,98,main,FT-061,3.7977246662366424e-06,0.9038461538461539,0.8076923076923077,LMU > Dunn,False,12
RG-012,LMU_vs_Dunn,LMU,Dunn,FT-040,24,26,6.711105939763549,6.789559998485157,-0.07845405872160871,-0.10586082928958174,826.3424303788925,959.3091015487462,-0.21501427826279731,128.0,0.0003662570019089513,0.20512820512820512,0.7948717948717949,-0.5897435897435898,-0.5897435897435898,1.0,1.0,0.0,0.0007073787193731706,3.1503480095450445,LMU < Dunn,True,886.5293864385967,118.68696932945446,13.387821221160957,0.1414291388719939,1.0,951.0122073465504,173.75886699485983,18.270939705355623,0.1883104607211186,1.0,753.6994522024642,116.15019627125176,15.410678080213152,0.150496224795471,1.0,789.8296231670555,152.89654677833602,19.358168178758863,0.1991974977750463,1.0,18.270939705355623,19.358168178758863,0.1883104607211186,1.0,1.0,0.7327385146608898,0.7510423920710684,1024.6859401518484,1024.745883352035,1024.635571164931,0.0299810881909713,1107.6170160866384,1125.2454211495194,1110.1572639572094,1104.5491052697555,1102.7951743386006,1.4042236421118546,1.0,1.0,1.0,0.0,0.0,780.9964350724675,833.0263994679034,0.0012787782081223,0.0011990028141051,False,,5,1.0,True,True,True,True,False,False,True,True,retained,7,1,5,0,0,True,representative,102,main,FT-039,1.3649752514670982e-08,0.9935897435897436,-0.9871794871794872,LMU < Dunn,False,13
RG-022,LMU_vs_Dunn,LMU,Dunn,FT-010,24,26,10.320144498830333,10.25693623564025,0.06320826319008255,0.08656001464436969,31189.458151456536,30715.214046407054,0.02210433798659386,485.0,0.0008090717830409817,0.7772435897435896,0.7772435897435896,0.5544871794871795,0.5544871794871795,1.0,1.0,0.0,0.0014622673510006736,2.834973216674067,LMU > Dunn,True,28860.09038225068,3709.36151288251,12.85291024301093,0.1367258808038454,1.0,30190.928196631507,3678.606832378517,12.184477431167387,0.1237166439220824,1.0,30941.1819221988,2643.9503244453585,8.54508509433653,0.0850352491148434,1.0,30036.333138705257,3928.4577489313447,13.07901910259837,0.1362252525482918,1.0,12.184477431167387,13.07901910259837,0.1237166439220824,1.0,1.0,1.0548593746116448,1.1051534900183375,1048.7247997662084,1048.78595409864,1048.6698763776742,0.0308250717841684,753.8246143446223,789.1346398643811,756.4360118983379,751.049813858065,736.9196307140818,1.2868549250467392,1.0,1.0,1.0,0.0,0.0,29386.32026906297,30386.96775813364,3.40282812738368e-05,3.290776164958712e-05,False,,5,1.0,True,True,True,True,False,False,True,False,retained,4,0,3,0,0,True,representative,109,main,FT-010,0.0014622673510006736,0.7772435897435896,0.5544871794871795,LMU > Dunn,True,14
RG-002,LMU_vs_Dunn,LMU,Dunn,FT-015,24,26,7.5628737463439,7.617092332234768,-0.05421858589086792,-0.14727155251292867,1856.4307131037021,2123.5155154760123,-0.1938254842179291,153.0,0.002085243498140463,0.2451923076923077,0.7548076923076923,-0.5096153846153846,-0.5096153846153846,1.0,1.0,0.0,0.0036034470976637825,2.4432818494506185,LMU < Dunn,True,1948.2048682113164,335.9240659414338,17.242748512883658,0.1793591036019114,0.9090909090909092,2066.3966469167967,570.9602390147946,27.63071842314039,0.8069407118605975,1.0,1411.6876752169676,378.9761476769072,26.845608581137533,0.4839804421678657,1.0,1632.9332523941323,670.5500900217854,41.06414570458746,1.034697073242102,1.0,27.63071842314039,41.06414570458746,0.8069407118605975,1.0,1.0,0.6240427139398252,0.2222704852607517,1685.172273985871,1685.2705514689096,1685.0893153104369,0.0491659417086484,962.883033571473,978.8590223892908,965.5223748060172,960.160472210801,950.0644366637516,1.3022834918697654,1.0,1.0,1.0,0.0,0.0,1659.047450135412,1708.2639694258492,0.0006023924195169,0.0005850471418618,False,,5,1.0,True,True,True,True,False,False,True,True,retained,1,0,0,0,0,True,singleton,114,main,FT-015,0.0036034470976637825,0.7548076923076923,-0.5096153846153846,LMU < Dunn,True,15
RG-008,LMU_vs_Dunn,LMU,Dunn,FT-005,24,26,10.427732656959211,10.289423613986042,0.13830904297316948,0.2269607492757757,35415.42213309069,31260.226283026517,0.1800441023314644,466.0,0.002875687711167,0.7467948717948718,0.7467948717948718,0.4935897435897436,0.4935897435897436,1.0,1.0,0.0,0.004720920659165824,2.325973298356294,LMU > Dunn,True,30133.94500837972,5345.247283314719,17.73829242015375,0.2121248988977114,1.0,30292.07643437917,8830.42094827246,29.15092653817093,0.4041830115391308,1.0,33741.45757326203,5823.609372125243,17.25950741600471,0.1775964155562451,1.0,33604.26137529538,8872.61190006485,26.40323440225254,0.2891473850239668,1.0,26.40323440225254,29.15092653817093,0.2891473850239668,1.0,1.0,0.6718227073968045,0.7336220553408388,886.6324598613013,886.683374655879,886.5806672354295,0.0260289685536768,609.4612894305731,638.0671635917994,612.0676440481267,606.7118780336342,593.3752149084339,1.2871308303822482,1.0,1.0,1.0,0.0,0.0,31389.31168830916,32517.40197962949,3.185696306330194e-05,3.0751818635689115e-05,False,,5,1.0,True,True,True,True,False,False,True,True,retained,5,1,3,2,3,True,representative,117,main,FT-005,0.004720920659165824,0.7467948717948718,0.4935897435897436,LMU > Dunn,True,16
RG-029,LMU_vs_Dunn,LMU,Dunn,FT-082,24,26,7.406924155904035,7.351102450014354,0.05582170588968083,0.05785042930256434,1594.8521799903513,1662.2706757867109,-0.059695943363878255,445.0,0.010083962028486887,0.7131410256410258,0.7131410256410258,0.4262820512820513,0.42628205128205127,1.0,1.0,0.0,0.014936394884300125,1.8257542131491273,LMU > Dunn,True,1707.2479471613112,286.8376414921845,16.801170677587717,0.1618756705922737,1.0,1654.4984072155069,187.1044954108484,11.308835027876643,0.1124735840306198,1.0,1577.4993446520975,160.48355175814314,10.173288014489556,0.1045182409371944,1.0,1622.361488071959,224.87574502928476,13.86101350917364,0.1389578511068965,1.0,11.308835027876643,13.86101350917364,0.1124735840306198,1.0,1.0,1.485667678074027,1.4392327939705791,815.19145248803,815.2391948284286,815.1516278485828,0.0232383703674765,1299.3902606601064,1316.9471285420052,1301.4809187367064,1296.7242527442668,1285.1505845592858,1.2686655490251988,1.0,1.0,1.0,0.6971612532193747,0.1666666666666666,1595.1659601377976,1618.580236020812,0.0010632736793064,0.0010479019288289,False,0.0,5,1.0,True,True,True,True,False,False,True,False,retained,3,1,1,0,0,True,representative,132,main,FT-211,0.009458280436588331,0.7275641025641026,0.4551282051282051,LMU > Dunn,False,17
RG-019,LMU_vs_Dunn,LMU,Dunn,FT-023,24,26,7.476333446796607,7.402073769513489,0.07425967728311811,0.05528575649123546,1789.5214416229355,1765.5451781791203,0.019449149503924807,441.0,0.012586371998807676,0.7067307692307692,0.7067307692307692,0.41346153846153855,0.41346153846153844,1.0,1.0,0.0,0.018098651706314688,1.742353777524078,LMU > Dunn,True,1724.8333027315362,323.5220148815151,18.756711988872706,0.1939580026098016,1.0,1770.0987940056827,323.50770533601474,18.276251383908697,0.1970287152090957,1.0,1824.9613909279733,227.3149329952592,12.455876279096074,0.1239343162333272,1.0,1699.825069969328,399.2304388201249,23.486560227478503,0.3410545958200204,1.0,18.276251383908697,23.486560227478503,0.1970287152090957,1.0,1.0,1.0262887938489962,0.9844148981226656,1373.9225103480585,1374.0029575632857,1373.8540674237456,0.0405870910542427,980.4212867734888,997.417253063569,983.3517791601566,977.5795583957146,968.2150490053244,1.401590404635891,1.0,1.0,1.0,0.0,0.0,1768.6488499031534,1765.02677748713,0.0005650838583342,0.0005662428298074,False,,5,1.0,True,True,True,True,False,False,True,True,retained,2,0,1,0,0,True,representative,137,main,FT-023,0.018098651706314688,0.7067307692307692,0.41346153846153844,LMU > Dunn,True,18
RG-026,LMU_vs_Dunn,LMU,Dunn,FT-021,24,26,9.698975706074418,9.732048965903106,-0.03307325982868825,-0.033363475561838385,16060.740728038181,18002.034559850443,-0.16461184847465485,186.0,0.014809349173767554,0.298076923076923,0.701923076923077,-0.40384615384615385,-0.40384615384615385,1.0,1.0,0.0,0.020691076505192967,1.6842169134858904,LMU < Dunn,True,16339.373024466828,2304.5780701052786,14.104446153805094,0.1435439583864865,1.0,18071.716392432663,2298.184512170701,12.717024007376752,0.1288866123188612,1.0,13077.289781468897,1257.139455269022,9.61314979079568,0.0956616991724352,1.0,16024.025702075323,2199.269285200562,13.724823749600748,0.1392154453843337,1.0,12.717024007376752,13.724823749600748,0.1288866123188612,1.0,1.0,1.1090995932400176,1.113722797146406,842.0756790432796,842.1224037031269,842.033147766642,0.0247411020790879,963.2789284715732,991.4065647125228,965.900100453346,960.78786884497,946.0247929199916,1.2723722014800722,1.0,1.0,1.0,1.212012028116517,0.1666666666666666,15129.81390988583,15754.05753377002,0.0001461925340758,0.0001404001237935,False,-0.3535533905932737,5,1.0,True,True,True,True,False,False,True,False,retained,7,0,6,1,2,True,representative,139,main,FT-016,1.8674239325054577e-05,0.875,0.75,LMU > Dunn,False,19
RG-023,LMU_vs_Dunn,LMU,Dunn,FT-096,24,26,7.4922165502868285,7.447119850527268,0.04509669975956054,0.04860300782798621,1807.2806764192437,1791.7526943027522,0.012442140540868557,425.0,0.028920464421486176,0.6810897435897436,0.6810897435897436,0.3621794871794872,0.36217948717948717,1.0,1.0,0.0,0.03849548304751876,1.4145902264037744,LMU > Dunn,True,1880.9413801946891,292.8629525549413,15.57002018450081,0.1540743737665548,1.0,1832.956715359112,204.2628993895234,11.143901963309826,0.1125285629620875,1.0,1701.0860479705066,169.43313145814534,9.960291641935973,0.1016868613571247,1.0,1756.6472987466443,198.62249534190013,11.306908079021662,0.1192330243961303,1.0,11.143901963309826,11.306908079021662,0.1125285629620875,1.0,1.0,1.3971784959849372,1.3692023581467458,815.5252605920695,815.5724826653777,815.4837884085781,0.0230239980275139,1299.3577408679637,1319.7332979838072,1301.576686001449,1296.8377586315107,1285.7117818196627,1.124421705883728,1.0,1.0,1.0,0.0,0.0,1763.1303685987662,1764.4417510043286,0.0005668515308164,0.0005664304695587,False,,5,1.0,True,True,True,True,False,False,True,False,retained,2,1,0,0,0,True,representative,147,main,FT-227,0.011764894562093807,0.7211538461538461,0.4423076923076923,LMU > Dunn,False,20
RG-027,LMU_vs_Dunn,LMU,Dunn,FT-184,24,26,7.387675777450461,7.449753664253381,-0.06207788680291948,-0.05484991127671801,1562.7416527592604,1769.5998703019422,-0.17923603760820916,204.0,0.036845035699738335,0.326923076923077,0.673076923076923,-0.34615384615384615,-0.34615384615384615,1.0,1.0,0.0,0.048069351210916905,1.3181317394777643,LMU < Dunn,True,1847.2701892181417,367.6876988435209,19.904381123540183,0.1903496990614431,1.0,1826.1220988835796,309.38008384636134,16.941916645962742,0.1683802008264103,1.0,1771.196545679686,213.24235429548827,12.039451794078438,0.1189869673000625,1.0,1585.471911858784,286.7335493493516,18.08506017701628,0.196053501185813,1.0,16.941916645962742,18.08506017701628,0.1683802008264103,1.0,1.0,1.1748600550625066,1.130475543604334,809.0412002643465,809.0880344897744,808.9996841611195,0.0236203538121697,1121.032321128916,1139.3550392750944,1123.4003501883312,1118.4709922131613,1104.8390810677215,1.311603084577435,1.0,1.0,1.0,0.0,0.0,1611.1087325989288,1728.8440071627454,0.0006203055537003,0.0005780868077464,False,,5,1.0,True,True,True,True,False,False,True,False,retained,2,0,1,0,0,True,representative,151,main,FT-219,0.020691076505192967,0.7019230769230769,-0.40384615384615385,LMU < Dunn,False,21
RG-007,LMU_vs_Dunn,LMU,Dunn,FT-243,24,26,5.196683806658308,5.3047175829318824,-0.10803377627357413,-0.0743671429150563,165.70863901464529,199.4842924760024,-0.2661603407606239,225.0,0.09301748762696663,0.3605769230769231,0.6394230769230769,-0.27884615384615385,-0.27884615384615385,1.0,1.0,0.0,0.1174643914263617,0.930093767016081,LMU < Dunn,False,191.9783482780277,33.9596297754927,17.68930198644669,0.1857901915026876,1.0,203.45385559039389,41.27843794233053,20.28884526299412,0.2068319291778701,1.0,170.64969018079324,41.52366171149954,24.332690945707363,0.2448092526649984,1.0,176.92273689744272,46.469376127861416,26.26535002948685,0.2454882273931065,1.0,24.332690945707363,26.26535002948685,0.2448092526649984,1.0,1.0,0.7269768076994105,0.758918176009166,1083.0184165320716,1083.081155245212,1082.9536937910798,0.0367099381181748,1438.918439562102,1444.8087708493492,1440.6161703055536,1436.2722954248684,1431.0281680492635,1.1621010653959112,1.0,1.0,1.0,0.0,0.0,161.443969675892,183.925787404744,0.0061559687441472,0.0054075746494528,False,,5,1.0,True,True,True,True,False,False,True,True,retained,14,3,5,0,0,True,representative,156,main,FT-133,1.1976173508458883e-08,1.0,1.0,LMU > Dunn,False,22
RG-004,LMU_vs_Dunn,LMU,Dunn,FT-186,24,26,4.278990004404468,4.331333089131055,-0.05234308472658711,-0.06954037571926719,68.31205337121126,81.6153578083028,-0.2533037378766172,249.0,0.22488162159255476,0.3990384615384615,0.6009615384615385,-0.20192307692307687,-0.20192307692307693,1.0,1.0,0.0,0.2637004729388886,0.5788890913117405,LMU < Dunn,False,72.66245175596532,20.486493447601248,28.194057525617943,0.2811623787610746,1.0,79.08902165136585,17.924290219155072,22.66343652367777,0.2437459840534943,1.0,303.63529508360534,525.693109301528,173.13307043464084,1.3586506177174884,1.0,69.20358692577742,18.98562056384173,27.434445824613523,0.2884858520977447,1.0,27.434445824613523,173.13307043464084,0.2884858520977447,1.0,1.0,1.0276882465882695,0.974614098807907,931.6243046494036,931.6784901191336,931.5809314937704,0.0274414767123745,1102.186769188893,1106.829634834741,1104.5947650644134,1099.0703438301748,1094.5528271619044,1.4732397071044796,1.0,1.0,1.0,0.0,0.0,69.87107009203004,149.73689261811177,0.014110129827325,0.0066340759891705,False,,5,1.0,True,True,True,True,False,False,True,True,retained,4,1,2,0,0,True,representative,166,main,FT-189,2.9395438058175275e-08,0.9823717948717949,-0.9647435897435898,LMU < Dunn,False,23
RG-028,LMU_vs_Dunn,LMU,Dunn,FT-205,24,26,5.6899199458406065,5.721848830791535,-0.03192888495092827,-0.1393239454640396,268.0778560168389,311.244193637337,-0.21465107623786128,257.0,0.2899176420064722,0.41185897435897434,0.5881410256410257,-0.17628205128205132,-0.1762820512820513,1.0,1.0,0.0,0.3339986869899124,0.47625524047632944,LMU < Dunn,False,338.5718169113185,91.74739889349743,27.09835677714684,0.2903258099455163,1.0,316.3446276251264,74.65964112560529,23.60072990209848,0.2537392712173635,1.0,363.4794030599575,73.06051471151733,20.10031767865143,0.2273848032591384,1.0,256.30104367463497,85.07108822344587,33.19186180585382,0.4756263044059418,1.0,23.60072990209848,33.19186180585382,0.2537392712173635,1.0,1.0,1.148199945067689,1.144189500319055,1559.5079808864853,1559.593122537758,1559.4291321157314,0.0434378052259568,1385.8104858293589,1396.1924584706642,1388.2480646536085,1383.251170625242,1375.8304738998434,1.2375875733611723,1.0,1.0,1.0,0.0,0.0,305.2181539913414,312.0961589997192,0.0032656457070415,0.0031939069555972,False,,5,1.0,True,True,True,True,False,False,True,False,retained,1,0,0,0,0,True,singleton,171,main,FT-205,0.3339986869899124,0.5881410256410257,-0.1762820512820513,LMU < Dunn,True,24
RG-030,LMU_vs_Dunn,LMU,Dunn,FT-179,24,26,7.274384363401161,7.324823909779993,-0.05043954637883186,-0.020936983339317372,1453.8653316077284,1585.6035086814184,-0.12505602708531444,266.0,0.37694631543424817,0.42628205128205127,0.5737179487179487,-0.14743589743589747,-0.14743589743589744,1.0,1.0,0.0,0.4267725525318787,0.36980351958322827,LMU < Dunn,False,1681.5265292251015,332.3235161452424,19.76320387275645,0.2062718305813398,1.0,1615.3406295622092,272.7589623506292,16.885538403411083,0.1696203292751156,1.0,1819.544763036924,213.85676363822907,11.75331148662097,0.1158993893696144,1.0,1452.522443325298,254.1393477885932,17.496414527460608,0.1787198362282374,1.0,16.885538403411083,17.496414527460608,0.1696203292751156,1.0,1.0,1.1704218959795822,1.21607964954942,728.4969707230775,728.5374900581327,728.4606010611253,0.0212811240501545,1014.0492700576092,1031.0792793022397,1016.8041164703352,1011.1718983749886,1001.4421236646056,1.3515994807877785,1.0,1.0,1.0,0.0,0.0,1503.3908726355255,1628.9613210581952,0.0006647208635666,0.0006135114907823,False,,5,1.0,True,True,True,True,False,False,True,False,retained,2,0,1,0,0,True,representative,174,main,FT-179,0.4267725525318787,0.5737179487179487,-0.14743589743589744,LMU < Dunn,True,25
RG-014,LMU_vs_Dunn,LMU,Dunn,FT-206,24,26,5.152004983281206,5.179682419628806,-0.027677436347600448,-0.03607545987800176,162.93200867194844,184.75640484550968,-0.18031437898677624,277.0,0.5028995538059735,0.4439102564102564,0.5560897435897436,-0.11217948717948723,-0.11217948717948718,1.0,1.0,0.0,0.5534704586579708,0.25690555452187014,LMU < Dunn,False,198.7698817395667,36.36401977646919,18.29453207811143,0.2018259206828987,1.0,188.6426636835975,40.62467727436547,21.53525426385176,0.2194138164074426,1.0,217.8586346343642,49.0157388128015,22.49887359069584,0.2249005520751773,1.0,168.16508787552533,44.587460351738784,26.514100468191188,0.2676324265510753,1.0,22.49887359069584,26.514100468191188,0.2249005520751773,1.0,1.0,0.8131310220648973,0.8974007347720273,1034.6560763743712,1034.7123139359592,1034.6014150768017,0.0298462974025474,1386.0386461317642,1395.2626547813416,1388.8838369044424,1383.0236739106767,1376.8958172798157,1.443510211018104,1.0,1.0,1.0,0.0,0.0,164.53404527072766,191.51859119891463,0.0060410533577217,0.005194303541141,False,,5,1.0,True,True,True,True,False,False,True,True,retained,17,2,2,0,0,True,representative,179,main,FT-237,3.5080339464829276e-05,0.8621794871794871,0.7243589743589743,LMU > Dunn,False,26
RG-020,LMU_vs_Dunn,LMU,Dunn,FT-178,24,26,7.224649420505564,7.237010719134442,-0.012361298628878359,-0.03473153838488674,1352.4163418541393,1465.4586427785298,-0.11573067101376823,284.0,0.5933375553870515,0.4551282051282051,0.5448717948717949,-0.08974358974358976,-0.08974358974358974,1.0,1.0,0.0,0.6387294995150227,0.19468302562886067,LMU < Dunn,False,1510.7574407189436,367.83106939405207,24.347460385103748,0.2582807507030983,1.0,1450.6667791604805,309.56596846474355,21.33956418605611,0.2594716549765548,1.0,1679.1258688084863,229.1803249530222,13.648787694257212,0.1363614110155887,1.0,1261.1295235666462,373.7460369107488,29.63581693446872,0.4241204834792494,1.0,21.33956418605611,29.63581693446872,0.2594716549765548,1.0,1.0,1.140953965733428,0.9954102721795792,1455.998949997305,1456.082154844198,1455.926444513204,0.041233206473815,1013.726434598975,1028.9705747968685,1016.3456457697848,1011.168015919862,1000.145713291808,1.295076577039198,1.0,1.0,1.0,0.0,0.0,1360.8780803096256,1463.4764966972964,0.0007342801198273,0.0006828378620313,False,,5,1.0,True,True,True,True,False,False,True,True,retained,2,0,1,0,0,True,representative,183,main,FT-022,0.2527278743226868,0.6041666666666667,-0.20833333333333334,LMU < Dunn,False,27
RG-015,LMU_vs_Dunn,LMU,Dunn,FT-066,24,26,7.236852871226656,7.234289457414703,0.002563413811953019,0.009008714910672566,1317.6163330620266,1475.5187404197331,-0.16317481115927268,336.0,0.6481511217430623,0.5384615384615384,0.5384615384615384,0.07692307692307687,0.07692307692307693,1.0,1.0,0.0,0.6864826396956091,0.16337044106339868,LMU > Dunn,False,1444.0545926452266,195.26008462013647,13.521655317923823,0.1386496435118967,1.0,1467.200533485155,234.8016712953004,16.003379629201593,0.1634155737458739,1.0,1370.4015117600438,165.70220828686985,12.091507989804684,0.1191002032664035,1.0,1356.8324626653,217.7398718523021,16.047660845656935,0.155784231919713,1.0,16.003379629201593,16.047660845656935,0.155784231919713,1.0,1.0,0.8449249865478833,0.8900107655526587,1150.2523051364865,1150.3219915217664,1150.1924882958133,0.0327477740464124,1199.6136168612857,1211.804089112715,1201.579446951864,1197.0687593819969,1184.1168776425466,1.0672118534282304,1.0,1.0,1.0,0.0,0.0,1313.9452043548083,1399.0189587235209,0.0007604879630635,0.0007142760415985,False,,5,1.0,True,True,True,True,False,False,True,True,retained,16,2,1,0,0,True,representative,185,main,FT-068,1.1976173508458883e-08,1.0,1.0,LMU > Dunn,False,28
RG-003,LMU_vs_Dunn,LMU,Dunn,FT-174,24,26,1.948485985200091,1.8201520753911031,0.12833390980898796,0.29223518272651017,5.307769650760624,5.47475770806951,-0.037696230442290125,326.0,0.7864348920926031,0.5224358974358975,0.5224358974358975,0.044871794871794934,0.04487179487179487,0.3333333333333333,0.34615384615384615,-0.01282051282051283,0.8069149674075146,0.09317222876172929,LMU > Dunn,False,28.534948565135387,6.840222093642689,23.971383996115623,0.2488077418313656,0.9090909090909092,42.78142624756968,85.14422754511979,199.02147967765956,0.9665892576199262,0.3703703703703703,97.2041630102426,23.251326409421583,23.920093223755806,0.2389378500589421,1.0,85.63914429270048,73.76357206909495,86.13300924280983,1.1430564060057398,0.3846153846153846,86.13300924280983,199.02147967765956,0.9665892576199262,0.3846153846153846,0.3703703703703703,0.2783065889238822,0.257407931931724,1210.8304701216448,1210.9006110405176,1210.7634042850927,0.0393243797493412,928.6948296247882,936.6544350710782,933.2542365417872,923.4052741038936,921.7589794505756,2.2293708605911333,0.3703703703703703,1.0,0.3846153846153846,0.0,0.0,37.48465694808375,49.21328013165891,0.025984381291199,0.0199150503089622,False,,5,1.0,True,True,True,False,False,False,True,True,retained,3,1,0,0,0,True,representative,192,main,FT-012,0.006750434973400094,0.7371794871794872,0.47435897435897434,LMU > Dunn,False,29
RG-013,LMU_vs_Dunn,LMU,Dunn,FT-110,24,26,8.052948325601943,8.055319101151753,-0.0023707755498101335,-0.04609402686623554,3004.659585132408,3324.8264401629654,-0.1460312610496797,320.0,0.884207221812355,0.5128205128205128,0.5128205128205128,0.02564102564102555,0.02564102564102564,1.0,1.0,0.0,0.8978805293661544,0.04678144605961622,LMU < Dunn,False,3057.572263320515,912.4749291047112,29.843119001667223,0.4677711304322494,1.0,3226.9030056594324,793.9168322069155,24.603058437595493,0.653333578222849,1.0,2825.3568334846327,355.54610274710154,12.58411321831485,0.120158017576864,1.0,2853.947249405985,850.404097986457,29.797470789393824,0.5732015101014872,1.0,24.603058437595493,29.797470789393824,0.5732015101014872,1.0,1.0,1.2129841124168728,0.8160675123647686,1397.397689304656,1397.4807202889865,1397.32751164411,0.0396415334606327,1341.878177208506,1358.4040985107413,1343.935126354734,1339.536640575101,1327.251101175941,1.0627275704614252,1.0,1.0,1.0,0.0,0.0,2824.110301241298,2972.0036368096294,0.0003539684802963,0.0003363601670777,False,,5,1.0,True,True,True,True,False,False,True,True,retained,2,0,1,0,0,True,representative,194,main,FT-198,0.6864826396956091,0.5384615384615384,-0.07692307692307693,LMU < Dunn,False,30
